charger_id,timestamp,voltage,temperature,session_duration,error_code,charger_condition,days_since_maintenance,location,weather,failed
5328,2026-03-29,231.8,63.5,31,1,M,45,Lahore,Rain,0
5329,2026-04-03,228.5,46.6,40,1,M,170,Islamabad,Rain,0
5330,2026-04-06,225.2,30.9,20,0,L,133,Karachi,Clear,0
5331,2026-03-17,225.5,29.7,36,2,H,63,Karachi,Humid,0
5332,2026-03-19,234.5,64.1,43,2,H,180,Islamabad,Rain,1
5333,2026-03-25,234.2,67.7,15,0,L,9,Islamabad,Humid,1
5334,2026-03-23,230.8,55.7,25,1,M,18,Islamabad,Clear,0
5335,2026-03-19,228.5,41.8,100,0,L,143,Lahore,Rain,1
5336,2026-04-08,231.8,64.7,11,2,H,20,Karachi,Humid,1
5337,2026-03-15,232.8,46.0,23,1,M,98,Islamabad,Clear,0
5338,2026-04-08,231.2,63.5,13,0,L,148,Lahore,Humid,1
5339,2026-03-28,225.2,28.5,25,0,L,33,Karachi,Rain,0
5340,2026-03-19,232.5,61.1,13,0,L,180,Lahore,Hot,1
5341,2026-03-22,225.2,28.5,10,1,M,105,Karachi,Humid,1
5342,2026-04-04,230.5,41.2,24,2,H,40,Lahore,Hot,1
5343,2026-03-28,230.2,60.5,10,2,H,147,Karachi,Rain,1
5344,2026-04-11,233.5,66.5,17,1,M,117,Karachi,Hot,1
5345,2026-03-30,228.2,44.8,20,0,L,86,Lahore,Clear,0
5346,2026-03-20,235.5,70.8,13,2,H,66,Islamabad,Hot,1
5347,2026-03-22,238.0,72.6,16,0,L,180,Karachi,Humid,1
5348,2026-03-16,232.8,59.9,34,0,L,83,Islamabad,Humid,0
5349,2026-04-02,233.2,62.3,32,1,M,72,Lahore,Hot,0
5350,2026-04-10,228.2,44.2,31,2,H,70,Islamabad,Clear,0
5351,2026-03-23,232.5,52.0,24,0,L,78,Islamabad,Rain,1
5352,2026-03-19,231.8,64.7,11,2,H,20,Islamabad,Hot,1
5353,2026-03-19,238.8,72.6,10,2,H,161,Islamabad,Humid,1
5354,2026-04-08,226.2,38.1,27,0,L,71,Islamabad,Humid,0
5355,2026-04-09,230.5,51.4,20,2,H,180,Karachi,Hot,1
5356,2026-04-02,231.2,50.8,47,1,M,180,Karachi,Hot,1
5357,2026-04-13,232.2,58.7,43,0,L,180,Karachi,Hot,0
5358,2026-03-18,226.2,41.8,82,1,M,23,Lahore,Rain,0
5359,2026-03-30,238.2,73.8,24,2,H,23,Islamabad,Humid,0
5360,2026-03-30,234.5,49.6,31,2,H,27,Karachi,Humid,0
5361,2026-03-30,232.0,41.2,19,0,L,180,Lahore,Humid,0
5362,2026-03-21,227.0,30.9,12,0,L,180,Karachi,Rain,1
5363,2026-04-01,226.5,33.3,47,2,H,54,Karachi,Clear,0
5364,2026-04-07,231.0,61.7,17,1,M,12,Islamabad,Humid,1
5365,2026-04-04,231.0,62.3,53,1,M,112,Lahore,Humid,0
5366,2026-03-15,233.0,59.9,22,1,M,20,Islamabad,Clear,1
5367,2026-03-17,232.8,64.7,10,2,H,25,Islamabad,Rain,1
5368,2026-04-08,234.0,47.8,60,0,L,151,Karachi,Clear,0
5369,2026-04-04,225.2,36.3,39,2,H,114,Islamabad,Clear,0
5370,2026-03-22,234.5,48.4,25,0,L,130,Lahore,Clear,0
5371,2026-03-15,235.5,69.0,10,0,L,59,Islamabad,Clear,1
5372,2026-04-13,235.0,62.3,44,1,M,180,Islamabad,Rain,0
5373,2026-03-21,231.0,56.3,10,0,L,180,Islamabad,Rain,1
5374,2026-03-21,235.2,62.3,36,1,M,180,Karachi,Clear,0
5375,2026-03-22,233.0,54.5,10,0,L,69,Lahore,Hot,0
5376,2026-04-02,234.2,53.2,25,2,H,38,Karachi,Hot,0
5377,2026-03-31,224.2,35.7,40,2,H,180,Karachi,Hot,1
5378,2026-03-25,229.2,32.7,34,1,M,134,Karachi,Hot,0
5379,2026-03-29,233.8,54.5,32,1,M,13,Karachi,Humid,0
5380,2026-03-23,230.5,50.8,100,2,H,81,Karachi,Rain,1
5381,2026-03-31,232.2,41.8,20,0,L,12,Lahore,Rain,0
5382,2026-03-25,230.8,61.1,16,1,M,6,Islamabad,Clear,1
5383,2026-03-20,225.0,27.9,19,2,H,100,Karachi,Humid,1
5384,2026-03-23,229.5,39.3,17,1,M,130,Karachi,Clear,0
5385,2026-04-13,229.2,39.3,16,0,L,180,Lahore,Clear,1
5386,2026-04-01,233.0,63.5,16,2,H,101,Lahore,Rain,1
5387,2026-04-03,231.8,57.5,100,1,M,21,Islamabad,Humid,1
5388,2026-03-16,234.5,64.1,24,0,L,169,Lahore,Hot,1
5389,2026-03-18,231.5,62.9,18,1,M,165,Islamabad,Rain,1
5390,2026-04-01,221.2,22.4,22,1,M,121,Karachi,Humid,0
5391,2026-04-11,232.2,64.7,15,1,M,6,Karachi,Humid,1
5392,2026-03-15,233.2,53.8,30,0,L,111,Islamabad,Rain,0
5393,2026-03-25,229.5,38.1,51,0,L,148,Lahore,Rain,0
5394,2026-03-17,225.2,29.7,35,2,H,180,Islamabad,Clear,1
5395,2026-03-22,221.2,21.8,13,2,H,135,Lahore,Clear,0
5396,2026-03-19,228.2,35.1,14,0,L,6,Karachi,Clear,0
5397,2026-04-03,234.8,64.1,10,1,M,180,Lahore,Hot,1
5398,2026-04-04,230.2,43.0,20,0,L,180,Islamabad,Rain,1
5399,2026-04-05,233.8,60.5,10,0,L,180,Islamabad,Humid,1
5400,2026-04-05,232.5,46.0,72,0,L,180,Karachi,Rain,1
5401,2026-03-19,232.5,43.6,44,2,H,23,Lahore,Humid,0
5402,2026-04-11,230.0,39.3,100,0,L,102,Lahore,Hot,1
5403,2026-03-25,223.8,26.0,12,1,M,24,Lahore,Rain,1
5404,2026-03-26,230.2,58.7,10,1,M,111,Karachi,Humid,1
5405,2026-04-05,226.2,32.7,19,0,L,35,Lahore,Humid,0
5406,2026-03-23,230.2,39.9,100,0,L,180,Islamabad,Clear,1
5407,2026-04-04,221.2,21.8,22,2,H,69,Lahore,Hot,0
5408,2026-03-27,232.8,44.8,17,0,L,180,Karachi,Rain,1
5409,2026-04-05,230.5,50.8,100,2,H,81,Lahore,Clear,1
5410,2026-04-03,235.8,70.8,100,1,M,71,Lahore,Hot,1
5411,2026-04-12,236.2,65.3,23,0,L,180,Islamabad,Clear,0
5412,2026-03-17,230.5,50.2,19,2,H,180,Lahore,Rain,1
5413,2026-03-27,230.5,41.2,24,2,H,40,Islamabad,Humid,1
5414,2026-04-11,227.8,37.5,23,2,H,153,Islamabad,Rain,0
5415,2026-04-05,230.2,60.5,10,2,H,147,Karachi,Hot,1
5416,2026-03-25,231.8,64.1,16,0,L,67,Islamabad,Rain,1
5417,2026-03-25,236.2,70.2,17,2,H,112,Islamabad,Hot,1
5418,2026-04-04,228.0,34.5,46,0,L,19,Karachi,Clear,0
5419,2026-04-03,227.2,32.1,27,1,M,157,Islamabad,Hot,0
5420,2026-04-04,232.5,61.1,13,0,L,180,Karachi,Humid,1
5421,2026-03-21,235.0,52.6,90,1,M,180,Lahore,Humid,1
5422,2026-03-31,238.8,72.0,22,1,M,180,Karachi,Humid,1
5423,2026-03-30,231.8,42.4,17,0,L,180,Islamabad,Clear,1
5424,2026-03-28,235.0,64.1,27,2,H,25,Karachi,Hot,0
5425,2026-03-15,236.0,64.7,28,2,H,180,Islamabad,Clear,0
5426,2026-03-25,224.8,35.7,22,2,H,180,Lahore,Rain,0
5427,2026-03-27,231.0,42.4,85,2,H,137,Karachi,Rain,0
5428,2026-03-15,229.8,49.0,26,2,H,113,Lahore,Rain,0
5429,2026-03-16,227.5,39.3,25,2,H,28,Islamabad,Rain,0
5430,2026-03-23,230.5,50.2,19,2,H,180,Islamabad,Humid,1
5431,2026-03-27,228.5,38.1,23,0,L,93,Lahore,Hot,0
5432,2026-03-19,230.5,59.9,17,0,L,180,Karachi,Humid,1
5433,2026-04-13,227.2,40.5,30,2,H,84,Karachi,Hot,0
5434,2026-03-23,229.2,52.0,18,2,H,180,Islamabad,Hot,1
5435,2026-03-27,230.8,61.1,16,1,M,6,Lahore,Clear,1
5436,2026-03-19,231.2,52.6,16,2,H,180,Lahore,Rain,1
5437,2026-03-29,224.8,36.3,10,1,M,155,Karachi,Hot,0
5438,2026-04-13,225.2,29.7,35,2,H,180,Karachi,Rain,1
5439,2026-03-21,231.0,41.8,26,2,H,156,Karachi,Rain,0
5440,2026-03-28,230.2,58.7,10,1,M,111,Lahore,Rain,1
5441,2026-04-13,236.5,65.3,10,1,M,180,Karachi,Humid,1
5442,2026-03-30,232.5,57.5,26,1,M,14,Karachi,Rain,0
5443,2026-03-20,225.2,37.5,37,1,M,100,Islamabad,Hot,0
5444,2026-03-16,230.2,60.5,10,2,H,147,Karachi,Humid,1
5445,2026-03-30,233.0,59.9,22,1,M,20,Karachi,Rain,1
5446,2026-04-02,232.2,52.6,58,1,M,180,Lahore,Clear,0
5447,2026-03-19,226.0,33.3,13,1,M,151,Lahore,Rain,1
5448,2026-03-18,225.2,29.7,35,2,H,180,Islamabad,Rain,1
5449,2026-03-28,224.5,35.7,68,2,H,146,Karachi,Humid,0
5450,2026-04-10,230.5,50.2,19,2,H,180,Islamabad,Hot,1
5451,2026-03-20,237.0,70.2,23,0,L,162,Lahore,Rain,0
5452,2026-03-22,236.8,65.3,21,2,H,180,Islamabad,Humid,1
5453,2026-04-07,232.0,62.9,17,1,M,144,Lahore,Humid,1
5454,2026-03-17,225.2,29.7,35,2,H,180,Islamabad,Hot,1
5455,2026-03-18,230.5,50.8,100,2,H,81,Islamabad,Humid,1
5456,2026-03-15,232.0,60.5,37,0,L,124,Karachi,Hot,0
5457,2026-03-16,227.2,33.3,16,2,H,138,Islamabad,Clear,0
5458,2026-03-27,233.0,63.5,16,2,H,101,Karachi,Rain,1
5459,2026-03-23,234.2,67.7,15,0,L,9,Karachi,Humid,1
5460,2026-03-26,233.0,59.9,39,2,H,106,Karachi,Clear,0
5461,2026-03-24,232.5,62.9,16,0,L,155,Karachi,Humid,1
5462,2026-03-24,232.8,45.4,67,0,L,180,Islamabad,Humid,0
5463,2026-04-01,232.8,64.7,10,2,H,25,Lahore,Clear,1
5464,2026-03-26,229.2,53.2,14,1,M,113,Lahore,Humid,1
5465,2026-04-05,230.5,41.2,24,2,H,40,Lahore,Humid,1
5466,2026-04-13,235.8,50.8,17,0,L,117,Islamabad,Clear,0
5467,2026-03-30,238.0,70.2,67,0,L,7,Karachi,Humid,0
5468,2026-04-06,230.5,50.8,100,2,H,81,Lahore,Hot,1
5469,2026-03-20,228.8,46.0,67,1,M,180,Islamabad,Humid,1
5470,2026-04-07,226.2,38.7,28,2,H,180,Karachi,Rain,0
5471,2026-04-08,234.5,67.7,14,1,M,2,Lahore,Humid,1
5472,2026-04-07,232.5,54.5,30,1,M,116,Karachi,Rain,0
5473,2026-04-04,235.5,70.8,13,2,H,66,Lahore,Rain,1
5474,2026-04-07,225.8,38.7,22,1,M,180,Lahore,Humid,1
5475,2026-03-24,238.5,72.6,25,1,M,101,Lahore,Clear,0
5476,2026-03-29,228.2,33.9,61,1,M,66,Karachi,Hot,0
5477,2026-04-09,231.8,59.9,10,0,L,22,Islamabad,Hot,1
5478,2026-03-23,224.5,36.3,19,1,M,166,Karachi,Humid,0
5479,2026-04-13,233.0,62.3,16,1,M,67,Lahore,Clear,1
5480,2026-04-07,236.2,54.5,100,1,M,143,Karachi,Clear,1
5481,2026-03-16,231.8,41.8,33,1,M,24,Islamabad,Hot,0
5482,2026-04-01,227.8,44.2,20,2,H,180,Karachi,Clear,0
5483,2026-03-26,232.0,60.5,10,0,L,90,Islamabad,Humid,1
5484,2026-03-17,232.2,53.8,49,2,H,176,Islamabad,Humid,0
5485,2026-03-21,230.8,41.8,31,0,L,170,Karachi,Clear,0
5486,2026-03-23,225.8,33.3,83,1,M,128,Lahore,Humid,0
5487,2026-03-22,230.5,50.8,100,2,H,81,Islamabad,Rain,1
5488,2026-04-08,224.8,37.5,31,0,L,180,Karachi,Hot,1
5489,2026-03-20,232.2,61.7,16,1,M,126,Islamabad,Humid,1
5490,2026-03-15,230.2,60.5,10,2,H,147,Lahore,Clear,1
5491,2026-03-28,233.0,59.9,22,1,M,20,Karachi,Hot,1
5492,2026-03-30,238.8,72.6,41,0,L,127,Karachi,Humid,0
5493,2026-04-11,233.0,61.7,32,2,H,61,Karachi,Hot,0
5494,2026-03-30,226.2,39.3,36,2,H,163,Lahore,Clear,0
5495,2026-03-18,231.0,59.3,100,1,M,180,Islamabad,Rain,1
5496,2026-04-12,229.8,34.5,50,2,H,180,Karachi,Rain,0
5497,2026-03-20,232.2,58.1,11,1,M,75,Islamabad,Humid,1
5498,2026-03-29,227.5,33.9,17,1,M,74,Islamabad,Rain,0
5499,2026-04-11,225.0,27.9,19,2,H,100,Lahore,Humid,1
5500,2026-04-05,225.8,36.9,17,1,M,156,Karachi,Hot,0
5501,2026-03-22,224.0,34.5,31,2,H,19,Islamabad,Humid,0
5502,2026-03-15,231.2,58.7,11,0,L,40,Karachi,Humid,1
5503,2026-03-27,232.0,60.5,18,1,M,180,Karachi,Humid,0
5504,2026-04-10,238.8,72.6,10,2,H,161,Lahore,Rain,1
5505,2026-04-01,230.8,47.2,20,1,M,164,Karachi,Humid,0
5506,2026-04-01,232.8,57.5,22,0,L,166,Karachi,Clear,0
5507,2026-03-27,232.5,61.1,16,1,M,180,Islamabad,Humid,1
5508,2026-04-05,230.2,51.4,46,0,L,145,Lahore,Hot,1
5509,2026-04-13,233.2,66.5,16,0,L,115,Karachi,Clear,1
5510,2026-03-28,227.0,41.2,23,1,M,90,Islamabad,Hot,0
5511,2026-03-25,232.5,61.1,17,1,M,180,Lahore,Hot,1
5512,2026-03-21,231.5,63.5,13,0,L,55,Lahore,Hot,1
5513,2026-04-01,237.0,70.2,17,2,H,180,Islamabad,Clear,0
5514,2026-04-04,228.2,44.8,41,2,H,130,Islamabad,Clear,0
5515,2026-04-05,237.0,65.9,48,0,L,85,Islamabad,Rain,0
5516,2026-03-18,230.2,60.5,10,2,H,147,Islamabad,Clear,1
5517,2026-03-31,227.0,37.5,100,1,M,86,Islamabad,Humid,1
5518,2026-04-02,224.2,35.7,40,2,H,180,Karachi,Hot,1
5519,2026-03-28,236.2,53.8,61,0,L,72,Karachi,Rain,0
5520,2026-03-24,227.5,32.7,23,2,H,118,Lahore,Clear,0
5521,2026-04-08,233.2,55.7,47,0,L,180,Karachi,Hot,0
5522,2026-04-12,229.0,33.3,36,2,H,100,Karachi,Clear,0
5523,2026-03-20,230.5,51.4,20,2,H,180,Karachi,Rain,1
5524,2026-04-01,235.0,50.2,17,1,M,180,Islamabad,Clear,1
5525,2026-04-08,227.5,45.4,100,0,L,179,Lahore,Clear,1
5526,2026-03-18,234.2,48.4,44,2,H,155,Lahore,Hot,0
5527,2026-03-25,228.5,38.1,23,2,H,162,Lahore,Humid,0
5528,2026-03-27,226.2,41.8,17,1,M,30,Lahore,Clear,1
5529,2026-03-22,227.2,33.9,13,0,L,173,Karachi,Rain,0
5530,2026-03-24,232.8,64.7,10,2,H,25,Karachi,Clear,1
5531,2026-04-06,232.2,64.7,15,1,M,6,Islamabad,Clear,1
5532,2026-04-11,237.8,70.2,100,1,M,26,Lahore,Humid,1
5533,2026-03-25,236.5,65.3,10,1,M,180,Karachi,Hot,1
5534,2026-03-17,235.5,51.4,15,0,L,18,Karachi,Rain,0
5535,2026-03-29,229.8,47.8,21,2,H,98,Islamabad,Hot,0
5536,2026-03-22,228.5,44.8,17,2,H,81,Islamabad,Hot,0
5537,2026-04-03,230.5,60.5,11,0,L,180,Islamabad,Hot,1
5538,2026-04-01,233.5,61.7,43,2,H,105,Karachi,Clear,0
5539,2026-04-10,225.5,30.3,10,0,L,153,Karachi,Humid,1
5540,2026-04-04,224.2,35.7,40,2,H,180,Islamabad,Clear,1
5541,2026-03-15,232.5,61.1,16,1,M,180,Lahore,Rain,1
5542,2026-04-12,230.0,52.0,27,2,H,18,Islamabad,Humid,0
5543,2026-04-07,238.0,70.8,26,2,H,2,Islamabad,Hot,0
5544,2026-04-13,226.0,38.1,21,0,L,180,Islamabad,Humid,1
5545,2026-03-22,237.8,70.2,100,1,M,26,Islamabad,Rain,1
5546,2026-03-17,230.0,34.5,39,0,L,180,Karachi,Clear,0
5547,2026-03-15,233.8,66.5,16,0,L,106,Lahore,Clear,1
5548,2026-04-03,232.8,62.3,18,0,L,22,Islamabad,Hot,1
5549,2026-04-08,233.2,61.1,53,2,H,180,Lahore,Clear,0
5550,2026-03-30,225.8,32.1,19,2,H,180,Lahore,Clear,0
5551,2026-03-23,226.0,38.1,21,0,L,180,Lahore,Rain,1
5552,2026-03-31,236.2,66.5,10,1,M,122,Islamabad,Humid,1
5553,2026-04-10,233.0,58.1,44,0,L,44,Karachi,Clear,0
5554,2026-03-30,222.5,23.6,35,0,L,107,Islamabad,Rain,0
5555,2026-04-06,223.2,25.4,34,2,H,28,Lahore,Rain,0
5556,2026-03-20,232.2,43.0,13,2,H,148,Lahore,Hot,0
5557,2026-04-13,231.2,59.3,100,0,L,180,Karachi,Rain,1
5558,2026-04-06,233.2,57.5,38,1,M,118,Islamabad,Hot,0
5559,2026-03-21,229.5,33.9,80,0,L,180,Lahore,Clear,0
5560,2026-04-07,232.8,58.7,76,1,M,180,Karachi,Hot,0
5561,2026-03-30,233.0,63.5,16,2,H,101,Lahore,Rain,1
5562,2026-03-22,233.0,59.9,22,1,M,20,Karachi,Humid,1
5563,2026-03-24,234.0,53.8,75,0,L,107,Karachi,Humid,0
5564,2026-03-28,225.8,38.1,44,2,H,2,Islamabad,Clear,0
5565,2026-03-25,229.8,52.6,80,1,M,180,Lahore,Clear,1
5566,2026-03-16,232.0,59.9,39,1,M,130,Islamabad,Humid,0
5567,2026-03-26,235.0,69.0,16,1,M,180,Lahore,Hot,1
5568,2026-04-11,238.8,71.4,31,2,H,154,Islamabad,Clear,0
5569,2026-04-11,227.5,32.1,28,2,H,98,Lahore,Rain,0
5570,2026-04-03,232.5,61.1,17,1,M,180,Islamabad,Clear,1
5571,2026-04-03,231.5,62.9,17,1,M,161,Karachi,Hot,1
5572,2026-03-27,231.8,64.7,11,2,H,20,Lahore,Clear,1
5573,2026-03-29,227.8,34.5,27,2,H,96,Lahore,Rain,0
5574,2026-04-10,227.5,44.8,25,0,L,134,Karachi,Rain,1
5575,2026-04-09,239.8,74.4,38,1,M,180,Islamabad,Rain,0
5576,2026-03-26,235.8,69.0,32,0,L,180,Lahore,Hot,1
5577,2026-03-27,232.8,52.6,55,0,L,84,Lahore,Hot,0
5578,2026-03-22,231.8,54.5,31,2,H,86,Islamabad,Rain,0
5579,2026-03-30,233.5,51.4,10,1,M,180,Karachi,Rain,1
5580,2026-04-13,221.5,23.0,10,1,M,89,Islamabad,Hot,1
5581,2026-04-12,237.2,53.2,22,0,L,117,Islamabad,Hot,0
5582,2026-04-12,230.5,50.8,100,2,H,81,Islamabad,Hot,1
5583,2026-03-17,238.8,72.6,10,2,H,161,Lahore,Humid,1
5584,2026-04-11,227.0,30.9,12,0,L,180,Karachi,Hot,1
5585,2026-04-12,232.5,61.1,10,2,H,101,Karachi,Rain,1
5586,2026-03-27,230.5,50.2,19,2,H,180,Islamabad,Humid,1
5587,2026-03-26,232.0,43.0,23,0,L,40,Lahore,Hot,0
5588,2026-04-02,232.5,61.1,10,2,H,101,Islamabad,Rain,1
5589,2026-04-12,231.0,41.2,10,1,M,180,Lahore,Clear,1
5590,2026-03-16,232.5,61.1,16,1,M,180,Lahore,Humid,1
5591,2026-03-15,227.0,33.3,17,0,L,110,Lahore,Rain,0
5592,2026-03-22,235.8,69.6,24,0,L,88,Lahore,Clear,0
5593,2026-04-13,235.8,69.0,32,0,L,180,Karachi,Rain,1
5594,2026-03-23,235.0,52.6,90,1,M,180,Lahore,Hot,1
5595,2026-04-08,236.8,69.6,10,0,L,94,Lahore,Hot,1
5596,2026-04-10,238.8,72.6,10,2,H,161,Islamabad,Clear,1
5597,2026-03-22,230.2,51.4,18,0,L,180,Islamabad,Hot,1
5598,2026-04-04,227.0,36.3,23,0,L,180,Karachi,Rain,1
5599,2026-03-31,230.5,50.2,19,2,H,180,Islamabad,Clear,1
5600,2026-03-23,225.5,28.5,67,1,M,130,Lahore,Rain,0
5601,2026-03-20,231.8,59.9,17,1,M,73,Islamabad,Rain,1
5602,2026-04-11,228.0,37.5,10,0,L,18,Karachi,Rain,0
5603,2026-03-29,230.2,52.0,34,2,H,166,Islamabad,Hot,0
5604,2026-04-06,227.5,38.7,22,1,M,119,Islamabad,Hot,1
5605,2026-04-07,230.5,41.2,24,2,H,40,Karachi,Rain,1
5606,2026-03-27,230.0,60.5,19,1,M,142,Karachi,Humid,1
5607,2026-04-04,236.8,64.7,28,0,L,180,Lahore,Rain,1
5608,2026-04-05,228.0,41.2,33,0,L,180,Islamabad,Rain,0
5609,2026-03-26,232.2,41.2,40,0,L,180,Lahore,Clear,0
5610,2026-03-27,229.0,38.1,33,2,H,5,Islamabad,Rain,0
5611,2026-03-21,235.0,69.0,10,0,L,51,Islamabad,Hot,1
5612,2026-04-06,229.2,39.3,36,0,L,37,Lahore,Clear,0
5613,2026-04-01,229.5,33.9,42,2,H,180,Islamabad,Humid,0
5614,2026-03-28,227.8,35.7,48,0,L,94,Islamabad,Clear,0
5615,2026-03-25,238.8,72.0,22,1,M,180,Islamabad,Humid,1
5616,2026-04-11,226.2,39.9,35,2,H,36,Karachi,Clear,0
5617,2026-03-28,227.2,36.9,22,1,M,27,Lahore,Clear,0
5618,2026-03-31,233.8,46.6,64,0,L,180,Karachi,Humid,0
5619,2026-04-07,230.8,41.2,33,2,H,53,Lahore,Hot,0
5620,2026-04-04,229.8,38.7,51,0,L,163,Lahore,Hot,1
5621,2026-04-09,235.8,63.5,29,1,M,175,Islamabad,Hot,0
5622,2026-03-16,230.0,59.3,24,0,L,180,Lahore,Clear,1
5623,2026-04-02,231.0,62.9,18,1,M,107,Karachi,Rain,1
5624,2026-03-30,226.8,37.5,11,0,L,180,Karachi,Clear,1
5625,2026-04-05,234.0,61.7,33,0,L,180,Karachi,Rain,1
5626,2026-03-24,233.5,54.5,10,0,L,177,Lahore,Rain,1
5627,2026-04-05,231.0,43.0,23,0,L,180,Karachi,Hot,1
5628,2026-03-22,232.5,52.0,26,1,M,180,Lahore,Rain,0
5629,2026-04-04,236.5,65.3,10,1,M,180,Karachi,Clear,1
5630,2026-03-19,230.2,51.4,13,2,H,159,Karachi,Clear,1
5631,2026-03-21,225.2,29.7,35,2,H,104,Lahore,Hot,0
5632,2026-04-09,229.2,52.0,18,2,H,180,Karachi,Humid,1
5633,2026-03-27,231.0,57.5,34,0,L,52,Islamabad,Clear,0
5634,2026-03-30,226.2,43.6,26,0,L,8,Lahore,Rain,0
5635,2026-04-13,235.2,69.6,25,0,L,173,Lahore,Clear,0
5636,2026-03-19,231.2,43.0,51,1,M,17,Lahore,Clear,0
5637,2026-03-30,229.8,39.3,22,0,L,105,Islamabad,Clear,0
5638,2026-03-29,226.2,32.1,20,0,L,180,Lahore,Humid,1
5639,2026-03-23,227.2,32.1,10,0,L,180,Karachi,Rain,0
5640,2026-04-05,232.5,56.9,17,1,M,92,Karachi,Hot,1
5641,2026-04-06,232.0,54.5,18,0,L,180,Karachi,Clear,1
5642,2026-03-26,227.8,32.7,13,1,M,180,Lahore,Rain,1
5643,2026-03-22,228.0,46.6,35,1,M,82,Karachi,Rain,0
5644,2026-03-27,231.0,53.2,20,0,L,180,Lahore,Hot,1
5645,2026-03-19,227.5,36.3,28,1,M,176,Karachi,Clear,1
5646,2026-03-28,233.5,65.9,73,1,M,58,Islamabad,Humid,0
5647,2026-03-30,235.5,61.7,40,2,H,160,Islamabad,Rain,0
5648,2026-03-25,226.0,32.1,28,2,H,2,Islamabad,Hot,0
5649,2026-04-03,230.5,40.5,25,0,L,46,Islamabad,Humid,0
5650,2026-03-26,230.5,50.8,100,2,H,81,Lahore,Rain,1
5651,2026-03-29,233.8,47.2,94,0,L,144,Karachi,Clear,0
5652,2026-04-07,233.8,62.3,56,0,L,68,Islamabad,Rain,0
5653,2026-03-26,225.0,27.9,19,2,H,100,Lahore,Humid,1
5654,2026-04-09,230.5,50.8,100,2,H,81,Islamabad,Humid,1
5655,2026-03-23,231.0,42.4,42,0,L,62,Islamabad,Clear,0
5656,2026-03-15,226.0,30.3,21,2,H,79,Lahore,Clear,0
5657,2026-03-17,236.2,70.2,17,2,H,112,Lahore,Hot,1
5658,2026-03-26,231.8,52.6,10,0,L,160,Karachi,Clear,0
5659,2026-04-03,228.0,43.6,37,1,M,180,Karachi,Hot,0
5660,2026-03-27,229.8,33.9,30,0,L,180,Islamabad,Humid,1
5661,2026-04-06,230.8,61.1,16,1,M,6,Islamabad,Humid,1
5662,2026-03-20,231.2,52.6,16,2,H,180,Karachi,Rain,1
5663,2026-03-24,232.5,62.9,16,0,L,155,Karachi,Rain,1
5664,2026-03-24,235.2,69.0,11,1,M,69,Lahore,Hot,1
5665,2026-03-30,234.8,64.7,100,1,M,2,Karachi,Clear,1
5666,2026-04-10,240.0,75.0,31,0,L,180,Karachi,Clear,1
5667,2026-03-15,230.2,51.4,13,2,H,159,Islamabad,Rain,1
5668,2026-03-30,233.2,61.1,15,1,M,180,Karachi,Humid,1
5669,2026-03-18,228.5,41.8,100,0,L,143,Islamabad,Hot,1
5670,2026-03-20,227.0,37.5,100,1,M,86,Karachi,Humid,1
5671,2026-04-02,226.8,38.7,28,2,H,58,Lahore,Humid,0
5672,2026-03-16,233.0,62.3,16,1,M,67,Karachi,Clear,1
5673,2026-04-01,235.8,70.8,100,1,M,71,Karachi,Hot,1
5674,2026-03-24,233.8,67.7,28,2,H,20,Karachi,Humid,0
5675,2026-04-11,228.8,46.6,22,0,L,140,Islamabad,Rain,0
5676,2026-04-11,233.5,52.6,100,0,L,170,Lahore,Rain,1
5677,2026-03-18,233.8,65.9,13,1,M,180,Karachi,Clear,1
5678,2026-04-12,231.2,47.8,10,0,L,62,Islamabad,Rain,1
5679,2026-03-15,232.2,58.1,73,1,M,180,Lahore,Rain,0
5680,2026-03-29,238.8,72.0,22,1,M,180,Islamabad,Humid,1
5681,2026-03-24,234.5,64.1,24,0,L,169,Islamabad,Rain,1
5682,2026-04-01,227.5,36.3,29,1,M,96,Lahore,Rain,0
5683,2026-03-30,233.8,65.9,13,1,M,180,Karachi,Humid,1
5684,2026-03-27,234.2,48.4,49,1,M,180,Islamabad,Clear,1
5685,2026-04-09,233.8,67.7,16,0,L,29,Islamabad,Clear,1
5686,2026-03-29,234.8,61.7,34,2,H,41,Karachi,Hot,0
5687,2026-03-16,227.2,33.9,38,1,M,90,Karachi,Rain,0
5688,2026-04-03,234.5,62.3,25,0,L,28,Lahore,Humid,0
5689,2026-03-18,227.8,41.2,25,2,H,4,Lahore,Hot,0
5690,2026-03-15,233.0,55.7,60,2,H,59,Lahore,Clear,0
5691,2026-03-21,239.5,73.8,35,2,H,58,Karachi,Clear,0
5692,2026-04-06,226.5,37.5,62,2,H,49,Islamabad,Humid,0
5693,2026-04-09,238.8,72.6,10,2,H,161,Islamabad,Hot,1
5694,2026-03-25,239.0,72.0,37,1,M,168,Lahore,Hot,0
5695,2026-04-09,230.5,41.2,24,2,H,40,Karachi,Humid,1
5696,2026-03-24,234.8,61.7,39,1,M,79,Islamabad,Humid,0
5697,2026-03-15,231.5,62.9,17,1,M,161,Lahore,Hot,1
5698,2026-03-25,233.0,58.1,44,0,L,44,Islamabad,Clear,0
5699,2026-04-07,235.5,69.0,10,0,L,59,Islamabad,Rain,1
5700,2026-03-24,230.5,51.4,20,2,H,180,Karachi,Clear,1
